duration,gross,genres,actor_3_name,facenumber_in_poster,country,budget,title_year,movie_facebook_likes,ratio_rentabilite,imdb_score_disc,ratio_rentabilite_disc
92,25296447,action|crime|thriller,'matt schulze',0,france,21000000,2002,0,1.204593,'\'Block3of4\'','\'Block3of4\''
110,24848292,action|drama|sport,'leslie hope',1,usa,20000000,2008,0,1.242415,'\'Block3of4\'','\'Block3of4\''
104,17757087,horror|sci-fi|thriller,'eddie kaye thomas',1,usa,21000000,1999,897,0.845576,'\'Block1of4\'','\'Block2of4\''
60,?,game-show|reality-tv|romance,?,0,usa,3000000,?,141,?,'\'Block1of4\'',?
98,9430988,comedy|drama|romance,'carmen ejogo',2,usa,17000000,2009,7000,0.554764,'\'Block3of4\'','\'Block2of4\''
120,16284360,comedy|drama,'nathan lane',1,usa,21000000,2008,1000,0.775446,'\'Block2of4\'','\'Block2of4\''
112,6830957,drama|romance,'bob clendenin',3,usa,21000000,2002,365,0.325284,'\'Block3of4\'','\'Block1of4\''
127,24104113,drama|mystery|thriller,'gary oldman',1,france,20000000,2011,24000,1.205206,'\'Block3of4\'','\'Block3of4\''
102,15593,comedy|drama|romance,'sarah wynter',1,usa,21000000,1999,284,0.000743,'\'Block1of4\'','\'Block1of4\''
91,958319,drama,'riley thomas stewart',0,usa,21000000,2011,17000,0.045634,'\'Block3of4\'','\'Block1of4\''
114,69700000,comedy|musical,'dom deluise',2,usa,35000000,1982,0,1.991429,'\'Block1of4\'','\'Block3of4\''
115,2840417,horror|sci-fi|thriller,'callum rennie',0,canada,31000000,1999,6000,0.091626,'\'Block3of4\'','\'Block1of4\''
115,242374454,action|adventure,'william hootkins',1,usa,18000000,1981,16000,13.465247,'\'Block4of4\'','\'Block4of4\''
120,173585516,adventure|comedy|family,'devin ratray',2,usa,18000000,1992,0,9.64364,'\'Block3of4\'','\'Block4of4\''
135,128300000,drama|sci-fi,'melinda dillon',0,usa,19400870,1977,0,6.613105,'\'Block4of4\'','\'Block4of4\''
90,20259297,drama|horror|sci-fi|thriller,'rick gonzalez',0,usa,20000000,2006,0,1.012965,'\'Block1of4\'','\'Block2of4\''
100,153665036,action|comedy|crime|thriller,'ronny cox',1,usa,28000000,1987,0,5.488037,'\'Block2of4\'','\'Block4of4\''
105,132541238,comedy,'steve harris',2,usa,33000000,2003,800,4.016401,'\'Block1of4\'','\'Block4of4\''
138,130727000,crime|drama|horror|thriller,'anthony heald',0,usa,19000000,1991,40000,6.880368,'\'Block4of4\'','\'Block4of4\''
94,121697350,comedy|music,'kurt fuller',2,usa,20000000,1992,0,6.084867,'\'Block3of4\'','\'Block4of4\''
101,117224271,action|comedy|documentary,'chris pontius',1,usa,20000000,2010,0,5.861214,'\'Block3of4\'','\'Block4of4\''
131,102922376,adventure|horror|thriller,'joseph mascolo',0,usa,20000000,1978,0,5.146119,'\'Block1of4\'','\'Block4of4\''
91,94497271,adventure|comedy|drama|family|romance,'ali hillis',1,usa,20000000,2008,0,4.724864,'\'Block1of4\'','\'Block4of4\''
112,137387272,horror|mystery|thriller,'hayley mcfarland',0,usa,20000000,2013,131000,6.869364,'\'Block4of4\'','\'Block4of4\''
95,82301521,adventure|comedy|family|romance,'jay mohr',2,usa,32000000,2005,773,2.571923,'\'Block1of4\'','\'Block4of4\''
100,84518155,comedy,'ben falcone',0,usa,20000000,2014,11000,4.225908,'\'Block1of4\'','\'Block4of4\''
105,80050171,drama|mystery|thriller,'jose pablo cantillo',0,usa,20000000,2007,0,4.002509,'\'Block3of4\'','\'Block4of4\''
108,81257845,comedy|music,'mike white',1,usa,35000000,2003,0,2.321653,'\'Block3of4\'','\'Block4of4\''
101,70360285,action|adventure|fantasy|sci-fi|thriller,'bridgette wilson-sampras',0,usa,18000000,1995,0,3.908905,'\'Block1of4\'','\'Block4of4\''
114,12831121,drama|mystery|romance|thriller,'mark camacho',0,usa,30000000,2004,0,0.427704,'\'Block3of4\'','\'Block1of4\''
109,69148997,comedy|crime,'brittany daniel',4,usa,37000000,2004,0,1.868892,'\'Block1of4\'','\'Block3of4\''
115,82624961,comedy|drama,'beau bridges',0,usa,20000000,2011,22000,4.131248,'\'Block4of4\'','\'Block4of4\''
117,67325559,adventure|comedy|drama|family|mystery,'ski carr',0,usa,20000000,2003,0,3.366278,'\'Block3of4\'','\'Block4of4\''
107,62933793,drama|family|music|romance,'melissa ordway',1,usa,20000000,2010,10000,3.14669,'\'Block1of4\'','\'Block4of4\''
134,56667870,biography|drama|history,'taran killam',0,usa,20000000,2013,83000,2.833394,'\'Block4of4\'','\'Block4of4\''
118,56398162,comedy|drama|music|romance,'jason weaver',0,usa,20000000,2002,2000,2.819908,'\'Block1of4\'','\'Block4of4\''
121,60072596,comedy|drama|romance,'tasha smith',8,usa,20000000,2010,0,3.00363,'\'Block1of4\'','\'Block4of4\''
105,56362352,fantasy|romance,'conchata ferrell',0,usa,20000000,1990,16000,2.818118,'\'Block4of4\'','\'Block4of4\''
110,56154094,drama|romance,'brendan coyle',0,uk,20000000,2016,51000,2.807705,'\'Block4of4\'','\'Block4of4\''
114,65623128,comedy|crime|drama,'romeo miller',5,usa,20000000,2012,0,3.281156,'\'Block1of4\'','\'Block4of4\''
104,?,action|crime|drama|thriller,'tony lo bianco',0,usa,1800000,1971,0,?,'\'Block4of4\'',?
100,55461307,comedy,'jada pinkett smith',9,usa,20000000,2016,18000,2.773065,'\'Block3of4\'','\'Block4of4\''
85,48546578,comedy|romance,'fred willard',0,usa,20000000,2006,806,2.427329,'\'Block1of4\'','\'Block4of4\''
72,48423368,adventure|animation|family|fantasy,'spencer breslin',1,usa,20000000,2002,302,2.421168,'\'Block1of4\'','\'Block4of4\''
128,52066000,biography|drama|history,'oprah winfrey',0,uk,20000000,2014,22000,2.6033,'\'Block4of4\'','\'Block4of4\''
72,47887943,adventure|animation|family|musical,'tony jay',0,usa,20000000,2003,227,2.394397,'\'Block1of4\'','\'Block4of4\''
89,46363118,drama|horror|mystery|thriller,'charles mesure',0,usa,20000000,2005,1000,2.318156,'\'Block1of4\'','\'Block4of4\''
96,47852604,drama|mystery|thriller,'marc macaulay',0,usa,20000000,2007,0,2.39263,'\'Block2of4\'','\'Block4of4\''
77,45542421,animation|comedy|drama|family|musical,'ken sansom',0,usa,30000000,2000,347,1.518081,'\'Block2of4\'','\'Block3of4\''
123,41573740,horror|mystery|thriller,'aryana engineer',1,usa,?,2009,20000,?,'\'Block3of4\'',?
111,42652003,adventure|family,'edgar arreola',0,usa,20000000,2015,33000,2.1326,'\'Block3of4\'','\'Block3of4\''
30,?,comedy,'denise boutte',2,usa,?,?,211,?,'\'Block1of4\'',?
93,39737645,adventure|comedy,'fred willard',11,usa,20000000,2007,0,1.986882,'\'Block1of4\'','\'Block3of4\''
129,37567440,adventure|fantasy,'sandahl bergman',0,usa,20000000,1982,0,1.878372,'\'Block3of4\'','\'Block3of4\''
128,44988180,biography|crime|drama|history,'brian darcy james',2,usa,20000000,2015,80000,2.249409,'\'Block4of4\'','\'Block4of4\''
110,39263506,crime|drama|thriller,'robert pine',1,usa,22000000,2008,0,1.784705,'\'Block2of4\'','\'Block3of4\''
137,39143839,horror|thriller,'matthew knight',0,usa,20000000,2006,930,1.957192,'\'Block1of4\'','\'Block3of4\''
124,37672350,comedy|drama|romance,'barry shabaka henley',1,usa,20000000,1998,0,1.883617,'\'Block1of4\'','\'Block3of4\''
93,38037513,adventure|comedy|fantasy|music|sci-fi,'alex winter',2,usa,20000000,1991,0,1.901876,'\'Block2of4\'','\'Block3of4\''
115,37442180,comedy|drama|romance|thriller,'amy poehler',1,usa,20000000,2006,0,1.872109,'\'Block2of4\'','\'Block3of4\''
98,?,action|sci-fi,'yvette mimieux',0,usa,20000000,1979,4000,?,'\'Block2of4\'',?
105,35596227,crime|drama|thriller,'filippo timi',1,usa,20000000,2010,10000,1.779811,'\'Block2of4\'','\'Block3of4\''
127,35422828,biography|drama|music,'jacob vargas',1,usa,20000000,1997,0,1.771141,'\'Block3of4\'','\'Block3of4\''
82,36658108,comedy,'anneliese van der pol',7,usa,20000000,2010,16000,1.832905,'\'Block1of4\'','\'Block3of4\''
143,34300771,drama,'dermot crowley',3,france,25000000,2006,0,1.372031,'\'Block4of4\'','\'Block3of4\''
103,34290142,comedy|drama,'jane fonda',8,usa,19800000,2014,14000,1.731825,'\'Block3of4\'','\'Block3of4\''
104,33422556,drama|mystery,'carrie preston',0,usa,20000000,2008,0,1.671128,'\'Block4of4\'','\'Block3of4\''
98,32774834,action|comedy,'trey parker',5,usa,30000000,2004,0,1.092494,'\'Block3of4\'','\'Block3of4\''
92,34334256,horror|thriller,'shaun sipos',0,usa,11000000,2013,16000,3.121296,'\'Block1of4\'','\'Block4of4\''
123,32051917,crime|drama|mystery|thriller,'harry connick jr.',0,usa,20000000,1995,0,1.602596,'\'Block3of4\'','\'Block3of4\''
88,32014289,comedy,'molly shannon',8,usa,20000000,2013,13000,1.600714,'\'Block1of4\'','\'Block3of4\''
158,?,comedy|drama|musical|romance|western,'ray walston',3,usa,20000000,1969,0,?,'\'Block3of4\'',?
128,31838002,biography|drama|history,'lucas grabeel',1,usa,20000000,2008,10000,1.5919,'\'Block4of4\'','\'Block3of4\''
107,36874745,action|adventure|drama|mystery,'marÂ­a botto',2,usa,20000000,2016,21000,1.843737,'\'Block2of4\'','\'Block3of4\''
91,30079316,horror,'francesca rettondini',0,usa,35000000,2002,0,0.859409,'\'Block1of4\'','\'Block2of4\''
90,35033759,adventure|comedy,'paula garcÂ©s',4,usa,19000000,2011,21000,1.843882,'\'Block2of4\'','\'Block3of4\''
115,29753944,crime|drama|mystery|thriller,'jeff perry',3,usa,20000000,1998,0,1.487697,'\'Block2of4\'','\'Block3of4\''
101,29062561,crime|thriller,'skyler samuels',0,usa,?,2009,0,?,'\'Block1of4\'',?
113,31146570,drama|thriller,'romi aboulafia',3,usa,20000000,2010,0,1.557328,'\'Block3of4\'','\'Block3of4\''
113,27277055,comedy|drama|music|romance,'lisa bonet',0,uk,20000000,2000,10000,1.363853,'\'Block4of4\'','\'Block3of4\''
87,26876529,horror|mystery,'margaret cho',1,japan,27000000,2008,0,0.995427,'\'Block1of4\'','\'Block2of4\''
101,53146000,crime|drama|thriller,'philip baker hall',1,usa,20000000,1996,613,2.6573,'\'Block2of4\'','\'Block4of4\''
111,30028592,crime|drama|romance|thriller,'daniel mays',0,uk,20000000,2008,0,1.50143,'\'Block4of4\'','\'Block3of4\''
108,34126138,drama|fantasy|romance|sci-fi,'tom wilkinson',1,usa,20000000,2004,52000,1.706307,'\'Block4of4\'','\'Block3of4\''
105,25677801,comedy|family|romance,'christine lakin',6,usa,20000000,2010,0,1.28389,'\'Block1of4\'','\'Block3of4\''
109,26415649,action|crime|drama|thriller,'noel gugliemi',4,usa,20000000,2008,0,1.320782,'\'Block3of4\'','\'Block3of4\''
109,26003149,action|comedy|sci-fi,'jasper levine',6,uk,20000000,2013,49000,1.300157,'\'Block3of4\'','\'Block3of4\''
99,25584685,comedy|crime|family|mystery|romance|thriller,'tate donovan',5,usa,20000000,2007,590,1.279234,'\'Block2of4\'','\'Block3of4\''
98,29975979,action|horror|sci-fi|thriller,'tiffany lamb',0,australia,20000000,2009,0,1.498799,'\'Block2of4\'','\'Block3of4\''
104,31584722,comedy|romance,'geoff stults',1,usa,20000000,2010,0,1.579236,'\'Block2of4\'','\'Block3of4\''
109,23179303,adventure|comedy|family|romance,'brett cullen',3,hungary,20000000,2011,6000,1.158965,'\'Block1of4\'','\'Block3of4\''
75,23078294,horror|thriller,'samaire armstrong',0,usa,9000000,2006,0,2.564255,'\'Block1of4\'','\'Block4of4\''
119,21413105,action|adventure|drama|romance|western,'ben mendelsohn',1,australia,20000000,1990,0,1.070655,'\'Block3of4\'','\'Block2of4\''
90,25077977,adventure|animation|comedy|family|romance,'christine lakin',0,usa,20000000,2010,0,1.253899,'\'Block1of4\'','\'Block3of4\''
97,23292105,action|fantasy|horror|thriller,'toby hemingway',0,usa,20000000,2006,3000,1.164605,'\'Block1of4\'','\'Block3of4\''
103,26870825,comedy|drama|sport,'john patrick amedori',3,germany,?,2006,0,?,'\'Block2of4\'',?
89,20916309,comedy|family|fantasy,'jake short',4,usa,40000000,2009,431,0.522908,'\'Block1of4\'','\'Block2of4\''
106,21200000,comedy|crime|drama,'holland taylor',0,usa,20000000,1995,1000,1.06,'\'Block3of4\'','\'Block2of4\''
96,28876924,adventure|crime|mystery|sci-fi|thriller,'emily meade',0,usa,20000000,2016,0,1.443846,'\'Block3of4\'','\'Block3of4\''
115,20207003,crime|drama|western,'tom bower',0,usa,?,2008,0,?,'\'Block3of4\'',?
104,20241395,action|horror|thriller,'maximilian schell',0,usa,20000000,1998,0,1.01207,'\'Block2of4\'','\'Block2of4\''
24,?,action|adventure|animation|family|fantasy,?,0,japan,?,?,124,?,'\'Block3of4\'',?
108,32000000,horror|mystery|thriller,'john gavin',2,usa,806947,1960,18000,39.65564,'\'Block4of4\'','\'Block4of4\''
112,19151864,comedy|romance,'riki lindhome',3,usa,40000000,2008,0,0.478797,'\'Block2of4\'','\'Block2of4\''
104,23393765,drama|romance,'rhys wakefield',0,usa,20000000,2014,0,1.169688,'\'Block2of4\'','\'Block3of4\''
113,18882880,comedy|drama,'jane fonda',3,usa,20000000,2007,681,0.944144,'\'Block2of4\'','\'Block2of4\''
98,8500000,comedy,'billy barty',0,usa,20000000,1981,501,0.425,'\'Block1of4\'','\'Block1of4\''
121,?,adventure|comedy|drama|fantasy,'leo mckern',2,usa,20000000,1985,0,?,'\'Block3of4\'',?
114,18252684,comedy|drama|family,'dana ivey',2,usa,30000000,1998,0,0.608423,'\'Block3of4\'','\'Block2of4\''
124,19661987,drama,'john de lancie',2,usa,20000000,2007,0,0.983099,'\'Block4of4\'','\'Block2of4\''
148,18352454,adventure|biography|drama,'hal holbrook',0,usa,15000000,2007,76000,1.223497,'\'Block4of4\'','\'Block3of4\''
108,17803796,comedy,'jacinda barrett',1,usa,20000000,2006,484,0.89019,'\'Block2of4\'','\'Block2of4\''
95,17529157,adventure|drama|horror|mystery|thriller,'martin donovan',0,france,20000000,2012,25000,0.876458,'\'Block1of4\'','\'Block2of4\''
108,25753840,crime|fantasy|horror,'cheech marin',2,usa,19000000,1996,12000,1.355465,'\'Block4of4\'','\'Block3of4\''
68,18081626,animation|family|fantasy|mystery,'john fiedler',0,usa,20000000,2005,264,0.904081,'\'Block2of4\'','\'Block2of4\''
103,17518220,comedy|drama|romance,'steve guttenberg',1,usa,20000000,1995,0,0.875911,'\'Block3of4\'','\'Block2of4\''
99,17104669,action|comedy|crime|fantasy,'qiu yuen',1,'hong kong',20000000,2004,0,0.855233,'\'Block4of4\'','\'Block2of4\''
30,?,comedy,'sharon lawrence',2,usa,?,?,4,?,'\'Block3of4\'',?
88,16988996,comedy|family|music|musical,'stephen root',1,usa,35000000,2002,422,0.4854,'\'Block1of4\'','\'Block2of4\''
128,15797907,drama,'khalid abdalla',0,usa,20000000,2007,0,0.789895,'\'Block4of4\'','\'Block2of4\''
124,16248701,drama,'danny huston',0,usa,20000000,2003,0,0.812435,'\'Block4of4\'','\'Block2of4\''
84,15712072,action|crime|drama|thriller,'kelly carlson',0,usa,20000000,2004,269,0.785604,'\'Block1of4\'','\'Block2of4\''
122,191449475,drama|fantasy|romance,'anna kendrick',1,usa,37000000,2008,19000,5.17431,'\'Block1of4\'','\'Block4of4\''
101,15408822,comedy|romance,'james brolin',3,usa,20000000,2003,401,0.770441,'\'Block1of4\'','\'Block2of4\''
98,15464026,comedy|romance,'zak orth',2,usa,20000000,2000,1000,0.773201,'\'Block1of4\'','\'Block2of4\''
105,14359793,crime|documentary|news,'bernie sanders',0,usa,?,2009,10000,?,'\'Block4of4\'',?
225,8000000,biography|drama|history,'josÂ© ferrer',6,usa,20000000,1965,1000,0.4,'\'Block3of4\'','\'Block1of4\''
111,?,crime|drama|mystery|thriller,'joe cole',0,usa,19500000,2015,0,?,'\'Block2of4\'',?
88,14174654,comedy,'ike barinholtz',0,usa,25000000,2008,0,0.566986,'\'Block1of4\'','\'Block2of4\''
88,15988876,action|crime|thriller,'lorna raver',6,usa,27000000,2009,0,0.592181,'\'Block1of4\'','\'Block2of4\''
94,13801755,action|comedy|crime|thriller,'joanne whalley',1,usa,20000000,1997,0,0.690088,'\'Block3of4\'','\'Block2of4\''
117,13987482,comedy|romance,'ed begley jr.',1,usa,20000000,2011,0,0.699374,'\'Block2of4\'','\'Block2of4\''
95,14291570,action|adventure|sci-fi|thriller,'jacky ido',2,france,20000000,2012,10000,0.714579,'\'Block2of4\'','\'Block2of4\''
99,12181484,comedy,'sam lerner',1,usa,40000000,2004,713,0.304537,'\'Block1of4\'','\'Block1of4\''
96,13630226,action|crime|sci-fi|thriller,'david carradine',0,usa,20000000,2009,0,0.681511,'\'Block2of4\'','\'Block2of4\''
98,13383737,comedy|crime,'dianne wiest',4,usa,20000000,1994,979,0.669187,'\'Block4of4\'','\'Block2of4\''
123,13391174,biography|drama|history,'nimrat kaur',0,usa,20000000,2006,0,0.669559,'\'Block2of4\'','\'Block2of4\''
101,12987647,drama|mystery|romance|thriller|war,'holmes osborne',2,uk,30000000,2002,983,0.432922,'\'Block3of4\'','\'Block1of4\''
102,12469811,comedy|drama,'michael rispoli',1,usa,22000000,2005,0,0.56681,'\'Block3of4\'','\'Block2of4\''
94,12398628,action|crime|drama|sport,'jon seda',2,usa,20000000,2002,977,0.619931,'\'Block2of4\'','\'Block2of4\''
102,13214030,comedy|drama|fantasy|romance,'jordan carlos',3,usa,20000000,2008,0,0.660702,'\'Block3of4\'','\'Block2of4\''
108,12232937,action|crime|thriller,'nick gomez',1,usa,22000000,2009,0,0.556043,'\'Block1of4\'','\'Block2of4\''
116,12134420,drama|fantasy|horror|mystery,'kodi smit-mcphee',0,uk,20000000,2010,25000,0.606721,'\'Block3of4\'','\'Block2of4\''
93,11784000,action|comedy|family,'don stark',0,usa,20000000,1994,444,0.5892,'\'Block1of4\'','\'Block2of4\''
102,11169531,comedy,'melonie diaz',2,uk,20000000,2008,0,0.558477,'\'Block2of4\'','\'Block2of4\''
103,11034436,comedy|drama|music|war,'sarah solemani',1,uk,20000000,2005,0,0.551722,'\'Block3of4\'','\'Block2of4\''
115,12626905,action|crime|drama|thriller,'clifton collins jr.',3,usa,20000000,2016,0,0.631345,'\'Block2of4\'','\'Block2of4\''
96,10569071,comedy,'judy davis',2,usa,20000000,1997,0,0.528454,'\'Block4of4\'','\'Block2of4\''
98,10544143,comedy|romance,'david ramsey',2,australia,20000000,1999,311,0.527207,'\'Block2of4\'','\'Block2of4\''
101,13650738,comedy|drama,'riccardo scamarcio',1,usa,20000000,2015,25000,0.682537,'\'Block3of4\'','\'Block2of4\''
106,10555348,comedy|crime,'james russo',0,usa,20000000,1989,855,0.527767,'\'Block2of4\'','\'Block2of4\''
101,9714482,comedy|musical|romance,'jeff derocker',0,usa,20000000,1996,0,0.485724,'\'Block3of4\'','\'Block2of4\''
87,8579684,comedy,'kris marshall',0,usa,9000000,2007,0,0.953298,'\'Block4of4\'','\'Block2of4\''
111,9525276,action|crime|thriller,'edi gathegi',0,usa,20000000,2007,0,0.476264,'\'Block3of4\'','\'Block2of4\''
99,8855646,adventure|drama,'brendan sexton iii',1,usa,21000000,2009,10000,0.421697,'\'Block3of4\'','\'Block1of4\''
88,9109322,comedy|family|sci-fi,'peter wingfield',3,germany,20000000,2004,0,0.455466,'\'Block1of4\'','\'Block2of4\''
83,8326035,action|comedy|crime,'gigi rice',2,germany,33000000,2005,676,0.252304,'\'Block1of4\'','\'Block1of4\''
91,8104069,action|comedy|crime,'cedric the entertainer',3,usa,20000000,2007,233,0.405203,'\'Block1of4\'','\'Block1of4\''
108,8054280,comedy|crime|music,'dash mihok',3,usa,20000000,2004,924,0.402714,'\'Block2of4\'','\'Block1of4\''
154,?,comedy|drama|music|musical|romance,'ben vereen',0,usa,20000000,1969,548,?,'\'Block3of4\'',?
148,8093318,comedy|crime|drama|mystery|romance,'serena scott thomas',0,usa,20000000,2014,18000,0.404666,'\'Block3of4\'','\'Block1of4\''
77,7382993,adventure|animation|comedy|family|fantasy,'jon stewart',0,usa,20000000,2006,346,0.36915,'\'Block1of4\'','\'Block1of4\''
110,8888355,drama|music,'laz alonso',19,usa,20000000,2013,0,0.444418,'\'Block1of4\'','\'Block1of4\''
42,?,crime|drama|mystery|thriller,'scott wolf',1,usa,?,?,0,?,'\'Block4of4\'',?
83,7001720,comedy|fantasy,'gary coleman',2,usa,12000000,2008,797,0.583477,'\'Block1of4\'','\'Block2of4\''
107,7268659,action|comedy|crime|thriller,'marko zaror',7,russia,20000000,2013,48000,0.363433,'\'Block1of4\'','\'Block1of4\''
100,6852144,drama|horror|sci-fi|thriller,'jackie burroughs',0,canada,22000000,2003,0,0.311461,'\'Block2of4\'','\'Block1of4\''
87,6563357,adventure|comedy,'jeff garlin',4,usa,20000000,2008,847,0.328168,'\'Block1of4\'','\'Block1of4\''
154,6201757,biography|comedy|drama|history|music|musical,'lesley manville',1,uk,10000000,1999,608,0.620176,'\'Block4of4\'','\'Block2of4\''
106,6420319,drama|war,'michael rapaport',0,mexico,20000000,2015,15000,0.321016,'\'Block4of4\'','\'Block1of4\''
99,5702083,biography|drama|thriller,'sarah gadon',3,uk,15000000,2011,36000,0.380139,'\'Block2of4\'','\'Block1of4\''
100,5480996,animation|drama|mystery|sci-fi|thriller,'rory cochrane',0,usa,8700000,2006,0,0.63,'\'Block3of4\'','\'Block2of4\''
116,6002756,biography|drama|sport,'leven rambin',2,usa,20000000,2012,13000,0.300138,'\'Block3of4\'','\'Block1of4\''
94,5132655,horror|sci-fi,'karin konoval',0,canada,20000000,2005,1000,0.256633,'\'Block1of4\'','\'Block1of4\''
111,5205343,comedy|drama|family|music|romance,'ryan donowho',3,usa,20000000,2009,1000,0.260267,'\'Block2of4\'','\'Block1of4\''
100,5005883,drama|mystery|romance|thriller,'danny huston',1,usa,20000000,2004,0,0.250294,'\'Block2of4\'','\'Block1of4\''
125,5749134,action|crime|drama|thriller,'albert brooks',0,usa,20000000,2014,0,0.287457,'\'Block3of4\'','\'Block1of4\''
114,?,drama|history|romance|war,'caroline dhavernas',0,canada,20000000,2008,971,?,'\'Block2of4\'',?
119,4234040,biography|drama,'victoria learn',0,usa,20000000,2008,0,0.211702,'\'Block3of4\'','\'Block1of4\''
135,4001121,biography|drama|music,'tyrone benskin',0,usa,20000000,2007,0,0.200056,'\'Block3of4\'','\'Block1of4\''
